2019-11-11 17:03:35,53.80,25.80
2019-11-11 17:08:36,53.60,25.80
2019-11-11 17:13:36,53.60,25.80
2019-11-11 17:18:37,53.50,25.90
2019-11-11 17:23:37,53.40,25.90
2019-11-11 17:28:37,53.40,25.90
2019-11-11 17:33:38,53.30,25.90
2019-11-11 17:38:38,53.20,25.90
2019-11-11 17:43:39,53.20,26.00
2019-11-11 17:48:39,53.00,26.00
2019-11-11 17:53:40,53.00,26.00
2019-11-11 17:58:40,52.90,26.00
2019-11-11 18:03:40,52.80,26.00
2019-11-11 18:08:41,52.80,26.00
2019-11-11 18:13:41,52.70,26.10
2019-11-11 18:18:42,52.50,26.10
2019-11-11 18:23:42,52.30,26.10
2019-11-11 18:28:43,52.10,26.10
